"cs_true","auc_true","brier_true","mape_true","cs_boot","auc_boot","brier_boot","mape_boot","cs_split","auc_split","brier_split","mape_split","cs_cv","auc_cv","brier_cv","mape_cv","n"
0.74718174345971,0.732979353250553,0.116109286698243,0.219732747685349,0.850929853926069,0.777311958499827,0.115633850973419,0.220846814492101,0.844614357567488,0.784068024166481,0.119331329548823,0.214906283893597,0.764838648424773,0.764083988573785,0.117107989079498,0.221798331150034,518
0.804207945959734,0.737641959896655,0.1163283774017,0.227000732320041,0.853758392449754,0.753499510822136,0.114411337461255,0.222504273675626,0.515079085258407,0.726109936575053,0.134443430935762,0.224191086827378,0.80287694666259,0.743115827109945,0.115037340133811,0.223132732892861,518
0.797185974210921,0.734083721044411,0.114769064049978,0.217287414749975,0.846849655208478,0.74608335715522,0.105874175543342,0.207099465120304,1.06745122643799,0.769634703196346,0.112538031940174,0.214915030649486,0.754787643758109,0.72571001494768,0.107996213501272,0.209924063264618,518
0.728527451305298,0.734264815221479,0.117303652992384,0.2308232933183,0.87498580915457,0.782710074404366,0.121406345326897,0.233442000957634,0.807756812766075,0.746662360034454,0.123334901396355,0.241187199925612,0.771761757284107,0.762380990479239,0.123861874141503,0.234684961507023,518
0.94826824382261,0.733669044862563,0.113414128021047,0.220033131653687,0.820135589021872,0.712589901521576,0.111851564597225,0.216734452760876,0.690410178469988,0.716155739539047,0.126279477717367,0.214475669035112,0.677978450563322,0.680940227494722,0.112880556604283,0.217295251811957,518
0.824377350078151,0.716705028973144,0.117553932407313,0.227563070250302,0.825061964987737,0.701798636592395,0.114268042586373,0.223375377529599,0.91507691224303,0.72365245374095,0.0994860245595408,0.215538250432658,0.744056690454309,0.689059443190369,0.114169346605177,0.222929546024312,518
0.766232148013919,0.72821344513082,0.115784399431907,0.228051059460434,0.873288462130955,0.741882700372471,0.119540374242163,0.232926429506934,0.630262491795219,0.727316027625624,0.120904875080976,0.236857132138928,0.793843622642552,0.731819198925934,0.120524956932488,0.233370071037983,518
0.77987321356514,0.723577120267202,0.116667959770256,0.228712159282262,0.853130529545646,0.737963388691465,0.125657879413747,0.241390500773308,0.774036029673148,0.740697674418605,0.125451379259872,0.241052411337771,0.74365430500079,0.71779679613781,0.126893550170076,0.242338092688444,518
0.661119432205281,0.725373692635096,0.118513569096893,0.214490056433198,0.836470938815174,0.770422727797151,0.107937788687285,0.206077121456191,0.732145242878467,0.753954081632653,0.108807044061775,0.206584765615223,0.788627527207335,0.764533509783533,0.107215871258668,0.205616278287808,518
0.996787606094825,0.733860441941884,0.114750759377201,0.238022082432336,0.831655631566525,0.687030974154017,0.12451439113193,0.244018055563694,0.509264670651575,0.61484942886812,0.136435317556406,0.243813799258246,0.751478863997422,0.67893643539676,0.124054611492951,0.243950421375424,518
0.837011784672223,0.739250834346754,0.11341435293236,0.218238885584313,0.825185912440372,0.711986377351286,0.11509953068916,0.223034714934555,0.800941777348154,0.728077232502012,0.105607006850946,0.22256869081396,0.747497878613125,0.700237399561725,0.114623140022596,0.221924499662017,518
0.717782020139449,0.71063370963148,0.118811815646307,0.229102771732796,0.847073848335335,0.740231172872321,0.11668212682126,0.22788844937742,0.425376734641206,0.687484782079377,0.119898393169845,0.211567362183261,0.823002979550465,0.742694063926941,0.115511822962388,0.226749414146134,518
0.982066790262995,0.719204886858766,0.115567967288385,0.233548126678547,0.81547971534292,0.695019324521882,0.121649127001945,0.237675289519793,0.678555344633672,0.673850916884973,0.11877688665334,0.224641765136906,0.664877987319445,0.671775114155251,0.1231164679097,0.237902013232221,518
0.725068385815817,0.714674424658241,0.118244975324219,0.229629661957055,0.858065223837135,0.722617284001743,0.123276326484578,0.241621846104321,0.658782009711486,0.714382896015549,0.132862139342467,0.246536071595157,0.808915863946305,0.717996339362619,0.122404122594491,0.23939288781495,518
0.834660519743667,0.726982535692491,0.116907793854958,0.218639806900438,0.827761586591407,0.745188403475362,0.103642473499119,0.199095411806293,0.854661032418056,0.732023289665213,0.0989165217632722,0.191584755494861,0.793038020784437,0.742325165198239,0.10330414158951,0.198732033784062,518
